"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Xu R.; Gao X.; Chen Y.; Chen X.; Cui L.","Xu, Runjing (58513988800); Gao, Xin (57217147913); Chen, Ya (59293310500); Chen, Xiaodong (57297931400); Cui, Lifeng (24478305000)","58513988800; 57217147913; 59293310500; 57297931400; 24478305000","Research status and prospect of rechargeable magnesium ion batteries cathode materials","2024","Chinese Chemical Letters","35","11","109852","","","19","10.1016/j.cclet.2024.109852","https://www.scopus.com/pages/publications/85199661638?origin=resultslist","Rechargeable magnesium ion batteries (RMBs) are investigated as lithium-ion batteries (LIBs) alternatives owing to their favorable merits of high energy density, abundance and low expenditure of Mg, as well as especially non-toxic safety and low risk of dendrite formation in anodes, which endows them to be more easily assembled in electric-power vehicles for the extended application of civilian-military fields. Nevertheless, the high charge density, strong polarization effect, and slow diffusion kinetics of Mg2+ remain a large obstacle and thus enormous efforts have to be paid to mend the gap with commercial demand for cathode materials. At present, RMBs cathode materials mainly contain transition metal sulfides/oxides, polyanionic compounds and Prussian blue analogs, and several methods such as nano structuring, doping regulation and coating modification have been applied to materials design for better performance. In this paper, the current research status of RMBs cathode materials at home & abroad is arranged and summarized along with challenges of development in the future focusing on synthesis of RMBs cathode materials with high energy density as well as satisfactory cycling performance. And this analysis aims to provide reference and basis for researchers working on RMBs technology advancement. © 2024","Magnesium ion batteries; Oxide; Polyanionic compounds; Prussian blue analogue; Sulfide","","Review","Final","","Scopus","2-s2.0-85199661638"
"Yao W.; Zheng Z.; Zhou J.; Liu D.; Song J.; Zhu Y.","Yao, Wangbing (57973549700); Zheng, Zhuoyuan (57194022443); Zhou, Jie (58905552500); Liu, Dongming (55730465700); Song, Jinbao (57973123400); Zhu, Yusong (52365568200)","57973549700; 57194022443; 58905552500; 55730465700; 57973123400; 52365568200","A Minireview of the Solid-State Electrolytes for Zinc Batteries","2023","Polymers","15","20","4047","","","28","10.3390/polym15204047","https://www.scopus.com/pages/publications/85175321386?origin=resultslist","Aqueous zinc-ion batteries (ZIBs) have gained significant recognition as highly promising rechargeable batteries for the future due to their exceptional safety, low operating costs, and environmental advantages. Nevertheless, the widespread utilization of ZIBs for energy storage has been hindered by inherent challenges associated with aqueous electrolytes, including water decomposition reactions, evaporation, and liquid leakage. Fortunately, recent advances in solid-state electrolyte research have demonstrated great potential in resolving these challenges. Moreover, the flexibility and new chemistry of solid-state electrolytes offer further opportunities for their applications in wearable electronic devices and multifunctional settings. Nonetheless, despite the growing popularity of solid-state electrolyte-based-ZIBs in recent years, the development of solid-state electrolytes is still in its early stages. Bridging the substantial gap that exists is crucial before solid-state ZIBs become a practical reality. This review presents the advancements in various types of solid-state electrolytes for ZIBs, including film separators, inorganic additives, and organic polymers. Furthermore, it discusses the performance and impact of solid-state electrolytes. Finally, it outlines future directions for the development of solid-state ZIBs. © 2023 by the authors.","rechargeable zinc-ion battery; solid-state electrolyte; special functional zinc-ion battery; Zn-based hybrid-ion batteries","Additives; Ions; Organic polymers; Solid electrolytes; Solid-State Batteries; Zinc; Ion batteries; Lower operating costs; Rechargeable zinc-ion battery; Solid-state electrolyte; Special functional zinc-ion battery; Zinc ions; Zn-based hybrid-ion battery; Operating costs","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85175321386"
"Manikandan A.; Ashwin C.; Ramasamy S.; Revathy M.S.; Ramalingam G.; Mohanavel V.; Rajendran S.; Muthukrishnaraj A.; Patil R.P.; Santhamoorthy M.; Santhoshkumar S.","Manikandan, A. (36627302800); Ashwin, C. (60144020200); Ramasamy, Senthilkumar (57202971541); Revathy, M.S. (56897158600); Ramalingam, G. (57206136779); Mohanavel, V. (56595100800); Rajendran, Saravanan (7004886581); Muthukrishnaraj, A. (55822356200); Patil, Rajendra P. (57209145087); Santhamoorthy, M. (57225097664); Santhoshkumar, S. (59502481500)","36627302800; 60144020200; 57202971541; 56897158600; 57206136779; 56595100800; 7004886581; 55822356200; 57209145087; 57225097664; 59502481500","High-performance supercapacitors based ZnMgWO₄ nanostructures: Synthesis, characterization and electrochemical evaluation","2025","Microchemical Journal","219","","116113","","","2","10.1016/j.microc.2025.116113","https://www.scopus.com/pages/publications/105021856739?origin=resultslist","Zinc magnesium tungstate nanoparticles (ZnMgWO4 NPs) were synthesized through a simple hydrothermal route as a novel and eco-friendly electrode material for high-performance supercapacitors. Structural and morphological characterizations using XRD, FTIR, FESEM, EDX, HR-TEM, and SAED confirmed the formation of highly crystalline, pure nanostructures. Electrochemical studies in 6 M KOH revealed excellent capacitive behavior, delivering a high specific capacitance of 1411 F/g at 2 mV/s and 83.9 % capacitance retention after 5000 cycles. EIS analysis showed low solution and charge-transfer resistances of 0.63 Ω and 0.97 Ω, respectively, indicating efficient ion transport. The asymmetric ZnMgWO₄//AC device achieved an energy density of 50.46 Wh/kg and a power density of 837.35 W/kg with 74.8 % capacity retention over 5000 cycles. These findings demonstrate that ZnMgWO4 nanostructures are promising, low-cost, and sustainable electrode materials for next-generation energy-storage devices. © 2024","Electrochemical; Energy storage; Hydrothermal; Specific capacitance; Supercapacitor; ZnMgWO<sub>4</sub>","","Article","Final","","Scopus","2-s2.0-105021856739"
"Zhan F.; Hong C.; Luo Y.; Sun J.; Fan H.; Feng Z.; Yang J.; Liu X.; Tan R.","Zhan, Feng (16048549400); Hong, Chuzhang (60338881500); Luo, Yue (58296770900); Sun, Jinhua (55716287400); Fan, Hua (60346125400); Feng, Zhiming (57197336680); Yang, Jie (60024246700); Liu, Xinhua (55865183700); Tan, Rui (58781453200)","16048549400; 60338881500; 58296770900; 55716287400; 60346125400; 57197336680; 60024246700; 55865183700; 58781453200","Entropy-Driven Design of Stable High-Performance Sodium-Ion Battery Cathodes","2026","EcoEnergy","4","1","e70037","","","7","10.1002/ece2.70037","https://www.scopus.com/pages/publications/105028311557?origin=resultslist","Sodium-ion batteries (SIBs) are emerging as a viable and cost-effective alternative to lithium-ion batteries, benefiting from sodium's high terrestrial abundance. However, their practical application is limited by rapid capacity fading stemming from structural instability during cycling and intrinsically sluggish Na+ diffusion kinetics. High-entropy materials (HEMs), through configurational entropy maximization and multi-cation synergy, provide a promising strategy to stabilize structures and enhance the energy of SIB cathodes. This review focuses on the structural and chemical principles of key SIB cathodes—layered oxides and Prussian blue analogs—and critically evaluates high-entropy engineering strategies to performance enhancement. Mechanistic insights into entropy-driven performance enhancement are analyzed alongside current challenges and future research directions. The high-entropy strategy offers significant flexibility in cathode design, potentially overcoming conventional material limitations and accelerating commercialization. Although in its nascent stages, requiring extensive fundamental investigation, this analysis aims to guide the development of next-generation entropy-stabilized cathodes and advance SIB technologies. © 2026 The Author(s). EcoEnergy published by John Wiley & Sons Australia, Ltd on behalf of China Chemical Safety Association.","high-entropy material; high-entropy strategy; layered oxide; Prussian blue analog; sodium-ion battery","","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105028311557"
"Wang S.; Xie Y.; Liu G.; Huang Q.; Wang Y.; Zhang G.; Fernandez C.","Wang, Shunli (36919518900); Xie, Yanxin (57202010340); Liu, Guangchen (36070626400); Huang, Qi (60601798500); Wang, Yujie (56365047000); Zhang, Gexiang (58137954500); Fernandez, Carlos (57102587200)","36919518900; 57202010340; 36070626400; 60601798500; 56365047000; 58137954500; 57102587200","Smart Safety Management of Energy Storage Batteries","2026","Smart Safety Management of Energy Storage Batteries","","","","1","498","0","10.1016/C2024-0-01527-5","https://www.scopus.com/pages/publications/105036906066?origin=resultslist","Smart Safety Management of Energy Storage Batteries addresses battery management in new power systems which is an important component of the new generation of information technology and power systems. This book covers the application of this new type of power storage as well as power system identification modeling, intelligent energy storage battery status evaluation, and key technologies in intelligent management monitoring. Written for researchers, engineers, and students studying related areas, this book supports research in control science and control, automation, and electrical engineering, and serves as a technical reference for the application of new electric energy storage battery science and technology. © 2026 Elsevier Inc. All rights are reserved, including those for text and data mining, AI training, and similar technologies.","","Battery management systems; Battery storage; Digital storage; Electric power supplies to apparatus; Engineering education; Information management; Safety engineering; Secondary batteries; Battery Management; Energy; Power; Power storage; Power system identification; Safety management; Smart safeties; Storage battery; System identification models; Types of power; Data mining","Book","Final","","Scopus","2-s2.0-105036906066"
"Wu C.-H.; Wu K.-C.; Shen C.-H.; Kung C.-W.","Wu, Chung-Huan (58940322400); Wu, Kuan-Chu (58940429600); Shen, Cheng-Hui (57222996349); Kung, Chung-Wei (56496377700)","58940322400; 58940429600; 57222996349; 56496377700","Zirconium-based metal–organic frameworks for electrochemical energy storage","2025","Coordination Chemistry Reviews","538","","216704","","","28","10.1016/j.ccr.2025.216704","https://www.scopus.com/pages/publications/105002772503?origin=resultslist","Electrochemical energy-storage devices, including supercapacitors and various types of batteries, have become an essential element in our daily life. On the other hand, owing to their superior chemical stability, relatively high structural diversity and tunable intra-framework chemical functionality, zirconium-based metal–organic frameworks (Zr-MOFs) have been considered as attractive porous materials for the use in energy-storage devices, especially for those requiring aqueous electrolytes. Since 2014, structurally diverse Zr-MOFs with distinct chemical functionalities have been utilized in various parts of lithium-based batteries, rechargeable zinc-based batteries, supercapacitors, vanadium-based flow batteries and other post‑lithium-ion rechargeable batteries. The Zr-MOF could be employed as either the active material or the additive in another active material. In this article, we aim to provide a comprehensive review on the progress in the use of Zr-MOFs in electrochemical energy storage. Structures, properties and roles of Zr-MOFs that have been utilized in such applications are discussed, and published examples in this subfield, including several studies from our group, are overviewed. Opportunities and design strategies of Zr-MOFs for electrochemical energy storage in future studies are discussed. © 2025 Elsevier B.V.","Battery; Charge storage; Lithium-ion batteries; Solid-state electrolyte; Supercapacitor; Zr-based MOFs","","Review","Final","","Scopus","2-s2.0-105002772503"
"Kitchamsetti N.; de Barros A.L.F.; Mhin S.","Kitchamsetti, Narasimharao (57209253243); de Barros, Ana L.F. (7003429006); Mhin, Sungwook (23566788100)","57209253243; 7003429006; 23566788100","Transition Metal Nitrides: Multifunctional Catalysts and Energy Materials with Tailorable Architectures","2025","Small Science","5","11","2500331","","","29","10.1002/smsc.202500331","https://www.scopus.com/pages/publications/105012599510?origin=resultslist","Transition metal nitrides (TMNs) exhibit notable multifunctionality due to their superior physicochemical and catalytic attributes. This review delineates their crystal architectures, thermodynamic robustness, and inherent merits such as enhanced catalytic activity, sintering resistance, and operational selectivity. Density functional theory analyses have illuminated their electronic, optical, vibrational, plasmonic, mechanical, and morphological characteristics. TMNs, including mono-, bi-, and tri-metallic variants, are synthesized via routes like ammonolysis, chemical vapor deposition, electrodeposition, and pyrolysis. Their structural dimensionality (0D–3D) significantly influences performance, with structural engineering enhancing their functional characteristics. Applications span photocatalysis (hydrogen evolution reaction, oxygen evolution reaction, overall water splitting, hydrogen peroxide production (H2O2), carbon dioxide reduction (CO2RR), and pollutant degradation), electrocatalysis, energy storage (batteries, supercapacitors), and photovoltaics, emphasizing TMNs technological relevance. © 2025 The Author(s). Small Science published by Wiley-VCH GmbH.","characteristics; dimensions; multifunctional applications; preparation strategies; transition metal nitrides","","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105012599510"
"Xu M.; Feng Y.; Li D.; Feng G.; Yuan Y.; Yan W.; Xi K.; Kumar R.V.; Huang H.; Ding S.","Xu, Ming (7403606994); Feng, Yuhe (59205274600); Li, Danyang (59444072400); Feng, Guodong (60082575100); Yuan, Yu (59205666300); Yan, Wenfu (7402221398); Xi, Kai (55324541800); Kumar, R. Vasant (55365957700); Huang, Haitao (55738210100); Ding, Shujiang (15026282400)","7403606994; 59205274600; 59444072400; 60082575100; 59205666300; 7402221398; 55324541800; 55365957700; 55738210100; 15026282400","When Zeolites Meet Electrochemical Devices: Progress of Separators","2026","Chemical Reviews","126","7","","3957","4035","4","10.1021/acs.chemrev.5c00494","https://www.scopus.com/pages/publications/105035262308?origin=resultslist","The growing reliance on batteries in modern society highlights the crucial role of separators in energy storage devices. As the demand for high-performance batteries increases, developing advanced separators─guided by a deep understanding of physical phenomena and structure–property relationships─becomes critical for next-generation energy storage systems. Recent developments in separator technology have evolved from simple polymer-based materials to sophisticated organic/inorganic composites. A key innovation in this field is the incorporation of inorganic particles into separators, which significantly improves their physical and chemical performance. Among these inorganic additives, zeolites and other porous materials stand out due to their ordered pore structures, high porosity, large specific surface areas, and excellent thermal stability. This review highlights the chemical and physical properties of zeolites that make them valuable for designing composite separators. We explore the engineering of polymer/zeolite composite separators, with an emphasis on enhancing mechanical strength, increasing ionic conductivity, and promoting favorable chemical interactions. Furthermore, we evaluate the suitability of synthetic zeolites in various types of energy storage systems, focusing on their structural and thermal advantages relevant to separator performance. Finally, we discuss future research directions, potential technological advancements, and the challenges associated with integrating zeolites into catalysts, adsorbents, battery separators, and solid-state electrolytes. © 2026 American Chemical Society","","Additives; Energy storage; Ionic strength; Pore structure; Storage (materials); Virtual storage; adsorbent; electrolyte; polymer; zeolite; Electrochemical devices; Energy; Organic/inorganic composites; Performance; Physical phenomena; Physical structures; Polymer-based materials; Simple++; Storage systems; Structure-properties relationships; catalyst; chemical interaction; conductance; controlled study; ionization; pharmaceutics; physical phenomena; porosity; review; solid state; surface area; thermostability; Separators; Zeolites","Review","Final","","Scopus","2-s2.0-105035262308"
"Han S.A.; Qutaish H.; Lee J.-W.; Park M.-S.; Kim J.H.","Han, Sang A (15047996700); Qutaish, Hamzeh (56960626900); Lee, Jong-Won (58852901000); Park, Min-Sik (16679365800); Kim, Jung Ho (35215131600)","15047996700; 56960626900; 58852901000; 16679365800; 35215131600","Metal-organic framework derived porous structures towards lithium rechargeable batteries","2023","EcoMat","5","2","e12283","","","81","10.1002/eom2.12283","https://www.scopus.com/pages/publications/85138386212?origin=resultslist","Batteries are a promising technology in the field of electrical energy storage and have made tremendous strides in recent few decades. In particular, lithium-ion batteries are leading the smart device era as an essential component of portable electronic devices. From the materials aspect, new and creative solutions are required to resolve the current technical issues on advanced lithium (Li) batteries and improve their safety. Metal-organic frameworks (MOFs) are considered as tempting candidates to satisfy the requirements of advanced energy storage technologies. In this review, we discuss the characteristics of MOFs for application in different types of Li batteries. A review of these emerging studies in which MOFs have been applied in lithium storage devices can provide an informative blueprint for future MOF research on next-generation advanced energy storage devices. (Figure presented.). © 2022 The Authors. EcoMat published by The Hong Kong Polytechnic University and John Wiley & Sons Australia, Ltd.","lithium-air battery; lithium-ion battery; lithium-metal battery; lithium-sulfur battery; metal-organic frameworks; porous structure","","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85138386212"
"Chen H.; Xia X.; Ma J.","Chen, Huai (57851704200); Xia, Xiao (58055297300); Ma, Jun (57208472589)","57851704200; 58055297300; 57208472589","Comprehensive Review of Li-Rich Mn-Based Layered Oxide Cathode Materials for Lithium-Ion Batteries: Theories, Challenges, Strategies and Perspectives","2024","ChemSusChem","17","24","e202401120","","","41","10.1002/cssc.202401120","https://www.scopus.com/pages/publications/85201374242?origin=resultslist","Lithium-rich manganese-based layered oxide cathode materials (LLOs) have always been considered as the most promising cathode materials for achieving high energy density lithium-ion batteries (LIBs). However, in practical applications, LLOs often face some key problems, such as low initial coulombic efficiency, capacity/voltage decay, poor rate performance and poor cycle stability. It seriously shortens the lifespan of lithium-ion batteries and hinder the large-scale commercial application of LLOs. Herein, firstly, the basic theories of LLOs were systematically reviewed, including the structural characteristics, the working mechanism of LLOs, the preparation methods of LLOs (liquid phase co-precipitate method, sol-gel method, hydrothermal synthesis method, solid phase method, low heat solid-phase method, high temperature solid-state method etc.), and electrochemical characteristics of LLOs (first charge discharge characteristics and reversible efficiency, cycling performance, high and low temperature performance and thermal stability etc.). Then, key challenges faced by LLOs were systematically discussed. Finally, the LLOs modification strategies used to address these challenges (element doping, surface modification, defect engineering, structural and morphological control etc.) were elaborated in detail. This important review provides potential insights and directions for further improving the electrochemical performance of LLOs, and provides a necessary theoretical basis for accelerating the large-scale commercial application of LLOs. It possesses important scientific research value and far-reaching social significance. © 2024 Wiley-VCH GmbH.","Challenges; Li-rich Mn-based layered oxide materials; Lithium-ion batteries; Perspectives","High temperature applications; Hydrothermal synthesis; Lithium-ion batteries; Manganese oxide; Semiconductor doping; lithium; lithium ion; manganese; oxide; Cathodes material; Challenge; Ion batteries; Large-scales; Layered oxide cathodes; Layered oxides; Li-rich mn-based layered oxide material; Lithium ions; Oxide materials; Perspective; article; cathode electrode; controlled study; density; electric potential; heat; liquid; low temperature; nonhuman; pharmaceutics; sol-gel; solid phase synthesis; thermostability; Sol-gel process","Review","Final","","Scopus","2-s2.0-85201374242"
"Shi X.; Zhang H.; Zhang Y.; Liu J.; Zhang J.; Li L.","Shi, Xiaowei (57215090686); Zhang, Huandi (58634255400); Zhang, Yan (56875075800); Liu, Jiamei (57211031544); Zhang, Jianxun (59258855200); Li, Lei (56828900100)","57215090686; 58634255400; 56875075800; 57211031544; 59258855200; 56828900100","Corrosion and protection of aluminum current collector in lithium-ion batteries","2023","Innovation Materials","1","2","100030","","","20","10.59717/j.xinn-mater.2023.100030","https://www.scopus.com/pages/publications/85198350935?origin=resultslist","Aluminum (Al) current collector, an important component of lithium-ion batteries (LIBs), plays a crucial role in affecting electrochemical performance of LIBs. In both working and calendar aging of LIBs, Al suffers from severe corrosion issue, resulting in the decay of electrochemical performance. However, few efforts are devoted to the research of Al compared to anode and cathode materials, electrolyte, and even separators in LIBs. Here, the recent research advance in Al corrosion and protection is reviewed. We first briefly overview Al corrosion mechanism and its affecting factors. Then, the advanced technologies used to evaluate the electrochemical, morphology and chemical properties of Al are summarized in order to uncover the Al corrosion mechanism in LIBs. Next, we review the Al protection strategies in Al, electrolyte, and inhibitors with function mechanism, materials selection and their structural design. Finally, we outlook the future research direction in Al corrosion and protection. This review provides experimental and theoretical supports in understanding Al corrosion and development of Al anticorrosion, which will be beneficial to the research communities including corrosions, advanced materials, and energy storage devices. © 2023 The Author(s).","","","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85198350935"
"Li Y.; Wang Z.; Ni Z.; Zhang Q.; Dong F.; Shao H.; Xi B.; Xiong S.; Lin X.; Feng J.","Li, Yifan (55719215800); Wang, Zhengran (57730504300); Ni, Zhiwei (58314473400); Zhang, Qi (60521817700); Dong, Fangbing (58077814100); Shao, Hui (59957688200); Xi, Baojuan (14057360400); Xiong, Shenglin (9238793600); Lin, Xiaohang (15065672700); Feng, Jinkui (55777119900)","55719215800; 57730504300; 58314473400; 60521817700; 58077814100; 59957688200; 14057360400; 9238793600; 15065672700; 55777119900","Designing high-safety and high-performance metal-sulfur (Li/Na/K/Mg/Al/Zn-S) batteries: synergistic strategies and methods","2026","Progress in Materials Science","161","","101708","","","0","10.1016/j.pmatsci.2026.101708","https://www.scopus.com/pages/publications/105033623927?origin=resultslist","The transition of metal-sulfur batteries (MSBs) from laboratory to commercial viability is perpetually stalled by a fundamental safety-performance dichotomy. This review moves beyond traditional component-by-component analysis to establish a novel conceptual framework centered on the interconnected failure cascades that underpin this challenge: the dendritic failure cascade, the polysulfide-driven degradation loop, and thermomechanical instability. We deconstruct these cascades to reveal their synergistic interplay, where one failure mode often accelerates another. In response, we propose and elaborate three synergistic design pillars as a strategic for constructing safe, high-performance MSBs. These pillars integrate solutions across electrodes, electrolytes, and separators to: I) Engineer stable electrochemical interfaces and suppress dendrites, II) Master polysulfide dynamics and reaction kinetics, and III) Ensure thermomechanical integrity under abuse conditions. Finally, we provide a critical outlook on the path to commercialization, emphasizing the imperative to address cost, scalability, and the critical gap between coin-cell data and practical cell safety. This review aims to serve as a foundational guide for the rational, system level design of next-generation MSBs. © 2026 Elsevier Ltd","Metal-sulfur batteries; Review and perspective; Safety design; Synergisticstrategies and methods","Electrochemical electrodes; Lithium sulfur batteries; Outages; Polysulfides; Safety engineering; Sulfur; Commercial viability; High safety; Metal-sulphur battery; Performance; Polysulphides; Review and perspective; Safety design; Synergistic method; Synergistic strategy; Synergisticstrategy and method; Reaction kinetics","Review","Final","","Scopus","2-s2.0-105033623927"
"Khan A.; Al Rashid H.; Roy P.K.; Chowdhury S.I.; Sathi S.A.","Khan, Ashaduzzaman (57397219300); Al Rashid, Harun (60019372500); Roy, Pijush Kanti (57674590100); Chowdhury, Samiul Islam (57209713369); Sathi, Sharmin Ara (58973755700)","57397219300; 60019372500; 57674590100; 57209713369; 58973755700","Challenges and the Way to Improve Lithium-Ion Battery Technology for Next-Generation Energy Storage","2025","Energy and Environmental Materials","8","6","e70088","","","74","10.1002/eem2.70088","https://www.scopus.com/pages/publications/105011948477?origin=resultslist","As a forefront energy storage technology, lithium-ion batteries (LIBs) have garnered immense attention across diverse applications, including electric vehicles, consumer electronics, and medical devices, owing to their exceptional energy density, minimal self-discharge rate, high open circuit voltage, and extended lifespan. However, despite their remarkable advancements and widespread commercialization, LIBs continue to face critical challenges, particularly the demand for even higher energy density, which inhibits their performance in high-power applications such as electric and hybrid electric vehicles. This review presents a comprehensive analysis of the fundamental limitations hindering LIBs from achieving superior energy density and long-term electrochemical stability. The discussion is systematically structured around four key components: cathode materials, anode materials, separators, and current collectors, with a particular emphasis on the challenges, emerging strategies, and future perspectives. By delving into recent breakthroughs in novel material architecture, electrode design optimizations, and the selection of advanced separators and current collectors, this work provides an in-depth examination of innovative approaches aimed at enhancing battery performance. Furthermore, this review explores pivotal factors such as interfacial stability, ion transport kinetics, and degradation mechanisms that significantly impact the longevity, safety, and efficiency of LIBs. By critically evaluating these aspects, it offers valuable insights into the trajectory of LIB development, helping to shape the next generation of high-performance energy storage solutions. © 2025 The Author(s). Energy & Environmental Materials published by John Wiley & Sons Australia, Ltd on behalf of Zhengzhou University.","anode; cathode; challenges; current collectors; high energy density; lithium-ion battery; separators","Anode materials; Biomedical equipment; Cathode materials; Cathodes; Degradation; Energy storage; Ions; Lithium compounds; Storage (materials); Challenge; Current-collector; Energy; Energy density; Energy storage technologies; Higher energy density; Ion batteries; Lithium ions; Lithium-ion-battery technology; Performance; Anodes; Lithium-ion batteries","Review","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105011948477"
"He Y.; Li R.; Tong H.; Wang W.; Zhang J.; Li J.; Zhao D.; Lan K.","He, Yalin (57357656200); Li, Rongyao (58804727000); Tong, Haojie (58189763100); Wang, Wendi (58804264200); Zhang, Jingyu (57217090014); Li, Jialong (59650377100); Zhao, Dongyuan (7403489871); Lan, Kun (57034921500)","57357656200; 58804727000; 58189763100; 58804264200; 57217090014; 59650377100; 7403489871; 57034921500","Emerging compositions in functional mesoporous materials","2025","Chemical Society Reviews","54","14","","6927","6972","24","10.1039/d4cs01308e","https://www.scopus.com/pages/publications/105008023329?origin=resultslist","Functional mesoporous materials have attracted immense attention in a variety of fields since their first advent in 1990s due to their excellent characteristics, such as unique porous configurations, uniform and adjustable pore size and large specific surface area. Great research progress has been made in the past decade in enriching assembly methodologies, cultivating versatile mesoporous materials with different functionalities as well as exploring pristine applications. A comprehensive and updated overview is very necessary in view of the escalating advancements in this field. In this review, we present a comprehensive and systematic review to summarize the recent progress of mesoporous materials, including the captivating properties, significant milestones, synthetic methods, mesostructural control, current compositions as well as the potential in cutting-edge applications. Notably, we put particular emphasis on introducing recent breakthroughs in constructing novel mesoporous components and underlying assembly chemistries. The advantages and shortcomings of functional mesoporous materials in applications like catalysis, energy, adsorption, sensing, and separation are also described. Finally, this review will prospect the challenges and possible development of mesoporous materials to provide inspirations for ambitious future in the next generation. © 2025 The Royal Society of Chemistry.","","Cutting; Mesopores; Mesoporous materials; Adjustable pore size; Control current; Functionals; Large specific surface areas; Mesoporous; Porous configuration; Property; Recent progress; Synthetic methods; Systematic Review; adsorption; catalysis; drug therapy; human; nonhuman; pharmaceutics; pore size; review; surface area; systematic review; Pore size","Review","Final","","Scopus","2-s2.0-105008023329"
"Alzahrani A.O.M.; Hassan H.; Iqbal M.W.; Alosaimi A.O.; Alghamdi S.; Melaibari A.A.; Al-Ghamdi S.A.; Almoneef T.S.; Alzahrani R.M.; Al-Hadeethi Y.","Alzahrani, A.O.M. (57208812841); Hassan, Haseebul (57929378400); Iqbal, Muhammad Waqas (57210908320); Alosaimi, A.O. (58983575700); Alghamdi, S. (57652911300); Melaibari, A.A. (53984943700); Al-Ghamdi, S.A. (57219230851); Almoneef, T.S. (55439939100); Alzahrani, R.M. (58984395600); Al-Hadeethi, Yas (53876920700)","57208812841; 57929378400; 57210908320; 58983575700; 57652911300; 53984943700; 57219230851; 55439939100; 58984395600; 53876920700","Synergistic multi-functional N-doped carbon Nanocage@CNT/ZnMn2O4/Ti3C2 MXene: Powering battery, supercapacitor, and catalyzing hydrogen evolution","2024","International Journal of Hydrogen Energy","66","","","415","429","28","10.1016/j.ijhydene.2024.04.097","https://www.scopus.com/pages/publications/85190262552?origin=resultslist","This study presents a novel approach to enhance the electrochemical capabilities of 3D pyrolytic carbon for energy applications. Using a chemical blowing technique, highly conductive carbon nanotubes (CNTs) are embedded within a 3D N-doped carbon nanocage (NCN). This integration involves an additional carbon source during Ni(NO3)2 induced polymer blowing, leveraging the dual role of Ni(NO3)2 in polymer expansion and catalyzing CNT growth. Our research merges ZnMnO4/Ti3C2 with high-capacity N-Doped Carbon Nanocage@CNT (NCN/CNT@ZnMnO4/Ti3C2) to amplify electrochemical performance. The NCN/CNT@ZnMnO4/Ti3C2 showed specific capacitance of 1843 Cg-1 at 1.0 Ag-1, attributed to augmented electrical conductivity and charge storage characteristics. The supercapattery configuration maintains a specific capacitance of 195 Cg-1 at 1.0 Ag-1, cyclic stability of 95% over 18,000 cycles, and a power density of 1145 W-kg−1 at an energy density of 67 Wh-kg−1. In HER applications, NCN/CNT@ZnMnO4/Ti3C2 demonstrates a lower Tafel slope of 56.41 mV-dec−1, signifying a significant advance in high-performance supercapacitors. © 2024 Hydrogen Energy Publications LLC","3D pyrolytic carbon; Carbon nanotubes (CNTs); Hybrid supercapacitors; N-Doped carbon nanocage; NiS/Ni2P catalyst transformation","Capacitance; Doping (additives); Nanocatalysts; Nickel compounds; Secondary batteries; Supercapacitor; 3d pyrolytic carbon; Carbon nanocages; Carbon nanotube; Doped carbons; Hybrid supercapacitors; N-doped; N-doped carbon nanocage; NiS/ni2p catalyst transformation; Pyrolytic carbon; ]+ catalyst; Carbon nanotubes","Article","Final","","Scopus","2-s2.0-85190262552"
